order_id,timestamp,user_id,order_type,subtotal,tip,total
2842b6,2022-06-07 11:34:51,7c24bb,onsite,29.03,4.36,33.39
62694c,2022-06-07 11:36:16,222dd6,carryout,12.77,0,12.77
b693b5,2022-06-07 11:37:50,a6b149,carryout,9.48,1.43,10.91
94b690,2022-06-07 11:40:58,,onsite,15.97,2.4,18.37
8fe315,2022-06-07 11:43:17,458307,delivery,11.77,0,11.77
912e17,2022-06-07 11:57:55,,onsite,39.71,5.96,45.67
52d8a8,2022-06-07 12:09:54,e019a9,delivery,9.48,0,9.48
0824db,2022-06-07 12:13:40,a09425,carryout,11.47,1.73,13.20
94885d,2022-06-07 12:22:50,,onsite,22.46,3.37,25.83
8d27ec,2022-06-07 12:27:04,043406,carryout,12.97,0,12.97
a866a8,2022-06-07 12:36:04,f2b0b5,delivery,14.77,2.22,16.99
717ea9,2022-06-07 13:09:41,c6f8d6,onsite,11.78,1.77,13.55
db5885,2022-06-07 13:19:58,123828,delivery,8.98,1.35,10.33
ee5d51,2022-06-07 13:24:45,,onsite,40.31,0,40.31
eb9cd9,2022-06-07 13:30:30,4da4ed,delivery,10.77,1.62,12.39
531a52,2022-06-07 13:55:42,,onsite,32.03,4.81,36.84
3a5f10,2022-06-07 14:12:14,,onsite,8.98,0,8.98
53b9f3,2022-06-07 14:16:09,cc6864,onsite,27.44,4.12,31.56
18ea5d,2022-06-07 14:32:39,634d02,carryout,12.47,0,12.47
8b850b,2022-06-07 14:38:28,,delivery,37.02,5.56,42.58
905cad,2022-06-07 14:42:22,,carryout,11.47,1.73,13.20
6dd167,2022-06-07 14:45:34,9e09b0,carryout,14.97,2.25,17.22
7d9a71,2022-06-07 14:54:07,,delivery,46.42,6.97,53.39
723677,2022-06-07 15:30:09,,onsite,18.46,2.77,21.23
925c7a,2022-06-07 15:57:59,3aeb9b,delivery,26.95,0,26.95
0f8aa3,2022-06-07 16:07:47,aac1ad,carryout,16.75,0,16.75
1b7711,2022-06-07 16:12:50,,onsite,23.96,0,23.96
78e498,2022-06-07 16:17:56,,onsite,17.97,0,17.97
d8212b,2022-06-07 16:21:14,,onsite,12.97,1.95,14.92
e8848b,2022-06-07 16:44:58,,onsite,12.47,1.88,14.35
d7f503,2022-06-07 17:09:55,,delivery,9.77,0,9.77
116ead,2022-06-07 17:21:20,,delivery,12.57,1.89,14.46
1cba72,2022-06-07 17:32:19,,onsite,11.97,1.8,13.77
cc4290,2022-06-07 17:39:36,3c8fcb,delivery,11.27,0,11.27
f11bc7,2022-06-07 17:43:05,3a2ba5,carryout,14.97,0,14.97
d82e9a,2022-06-07 17:53:04,,onsite,52.78,7.92,60.70
2e6937,2022-06-07 17:56:19,7980d0,delivery,17.07,2.57,19.64
185502,2022-06-07 17:57:06,27c59c,delivery,9.97,1.5,11.47
f26e65,2022-06-07 18:12:46,243aae,onsite,14.97,2.25,17.22
8a7598,2022-06-07 18:21:02,a4b130,delivery,10.77,1.62,12.39
564b5f,2022-06-07 18:22:04,ebf2f0,carryout,9.77,0,9.77
72903b,2022-06-07 18:22:43,6783f2,carryout,9.78,0,9.78
b24fe4,2022-06-07 18:23:00,,onsite,10.97,1.65,12.62
a37dd9,2022-06-07 18:24:43,,onsite,14.97,2.25,17.22
23d04f,2022-06-07 18:44:58,,onsite,41.92,0,41.92
199c69,2022-06-07 18:46:20,,carryout,10.77,1.62,12.39
40ef9a,2022-06-07 18:47:23,25a27c,onsite,17.46,0,17.46
ded27a,2022-06-07 18:54:57,333832,carryout,29.74,4.47,34.21
afe254,2022-06-07 19:00:11,,onsite,12.27,0,12.27
c25ca5,2022-06-07 19:00:56,,onsite,39.51,0,39.51
ae4c68,2022-06-07 19:06:22,,onsite,10.77,0,10.77
a65acd,2022-06-07 19:14:13,a1284e,carryout,44.00,6.61,50.61
2498ca,2022-06-07 19:19:52,578c0d,onsite,15.47,0,15.47
f9fc33,2022-06-07 19:22:47,,onsite,12.77,0,12.77
86e79c,2022-06-07 19:31:41,,onsite,10.97,0,10.97
665c9c,2022-06-07 19:46:00,439e8c,delivery,48.99,0,48.99
9f7795,2022-06-07 19:49:33,,onsite,24.25,3.64,27.89
e2565f,2022-06-07 19:50:55,,onsite,19.76,0,19.76
c40ef9,2022-06-07 19:55:07,032750,onsite,30.74,0,30.74
0c969e,2022-06-07 19:56:47,0711f6,carryout,11.77,1.77,13.54
06d194,2022-06-07 19:59:49,1fce10,delivery,18.46,0,18.46
d1bac8,2022-06-07 20:00:12,,carryout,33.43,0,33.43
a97c4d,2022-06-07 20:21:43,5fd833,delivery,18.75,2.82,21.57
4332f9,2022-06-08 10:54:29,,carryout,9.98,1.5,11.48
a7fc31,2022-06-08 11:08:13,,onsite,7.98,0,7.98
bd362f,2022-06-08 11:16:06,7bb162,onsite,11.97,1.8,13.77
a08a91,2022-06-08 11:21:45,7327ad,onsite,11.28,0,11.28
54527a,2022-06-08 11:29:27,,carryout,11.47,1.73,13.20
d8841a,2022-06-08 11:32:17,,carryout,11.97,1.8,13.77
a79084,2022-06-08 11:36:34,,delivery,9.97,1.5,11.47
efd706,2022-06-08 11:37:25,,delivery,12.27,1.85,14.12
3946fa,2022-06-08 11:44:52,,onsite,54.69,8.21,62.90
522ca3,2022-06-08 11:47:27,af23fa,carryout,14.97,2.25,17.22
4e51a4,2022-06-08 11:57:18,dcef49,carryout,11.47,1.73,13.20
0e533c,2022-06-08 11:59:40,10c17f,carryout,30.23,4.54,34.77
9fd4d4,2022-06-08 12:02:49,17ad7e,delivery,24.96,3.75,28.71
f41804,2022-06-08 12:10:11,,delivery,14.97,0,14.97
4f708f,2022-06-08 12:11:58,,onsite,14.97,2.25,17.22
821f59,2022-06-08 12:13:00,,carryout,11.98,1.8,13.78
b90886,2022-06-08 12:22:47,50d25e,carryout,16.77,0,16.77
369725,2022-06-08 12:27:37,,carryout,8.98,1.35,10.33
f841ef,2022-06-08 12:30:45,,onsite,16.76,2.52,19.28
fbbc03,2022-06-08 12:48:39,c6ac7f,onsite,14.97,0,14.97
e87c1f,2022-06-08 12:59:26,,carryout,35.01,0,35.01
1dbfb2,2022-06-08 13:29:40,e8e69d,carryout,15.27,0,15.27
46913c,2022-06-08 14:14:32,497ae9,carryout,24.95,3.75,28.70
1a4503,2022-06-08 14:21:48,,onsite,52.20,0,52.20
766ec6,2022-06-08 14:46:40,,carryout,58.79,8.82,67.61
d9b1bb,2022-06-08 14:54:07,485174,onsite,10.77,1.62,12.39
6b08f5,2022-06-08 15:17:59,863354,carryout,6.98,0,6.98
02611b,2022-06-08 15:24:18,,onsite,14.27,2.15,16.42
84914f,2022-06-08 15:47:14,,carryout,46.19,0,46.19
e09bd8,2022-06-08 15:52:28,a6c395,onsite,19.26,2.89,22.15
43bd67,2022-06-08 15:56:39,,onsite,9.97,1.5,11.47
019ef9,2022-06-08 16:14:42,389a39,onsite,11.97,1.8,13.77
07c82b,2022-06-08 16:23:13,0cc681,onsite,10.77,0,10.77
48f620,2022-06-08 16:41:27,dcdce8,carryout,8.97,1.35,10.32
52dac0,2022-06-08 16:43:09,3efe2c,delivery,39.21,5.89,45.10
5cb391,2022-06-08 16:48:43,3fae61,onsite,11.47,1.73,13.20
d3c93e,2022-06-08 16:53:09,ef1c5a,carryout,9.77,1.47,11.24
efce34,2022-06-08 17:04:13,6f0e89,carryout,10.77,0,10.77
639cd4,2022-06-08 17:08:51,6421ca,delivery,27.54,0,27.54
66f1e6,2022-06-08 17:22:21,1611bd,carryout,51.00,0,51.00
ec5cdf,2022-06-08 17:40:06,4be56d,carryout,18.26,2.74,21.00
705765,2022-06-08 17:41:59,3a0f4e,carryout,12.47,0,12.47
4f1120,2022-06-08 18:02:53,,onsite,23.96,0,23.96
d78eef,2022-06-08 18:04:10,066180,carryout,12.47,1.88,14.35
98d076,2022-06-08 18:12:40,c53a51,onsite,9.48,1.43,10.91
570a43,2022-06-08 18:26:49,,carryout,7.98,0,7.98
af826d,2022-06-08 18:27:14,5948f1,onsite,9.97,0,9.97
14088a,2022-06-08 18:52:44,,carryout,8.98,1.35,10.33
51a8c3,2022-06-08 19:01:40,e6e9ac,delivery,12.47,1.88,14.35
14d6ca,2022-06-08 19:20:10,,onsite,16.57,2.49,19.06
481610,2022-06-08 19:42:30,,onsite,34.23,0,34.23
4cd1ba,2022-06-08 19:42:39,,onsite,41.10,6.17,47.27
da9e2d,2022-06-08 20:09:14,df56ae,carryout,60.19,9.03,69.22
862a25,2022-06-09 11:04:06,,onsite,10.97,0,10.97
81f58e,2022-06-09 11:04:15,,onsite,10.48,1.58,12.06
0dfca3,2022-06-09 11:11:07,a3a585,carryout,18.96,2.85,21.81
333998,2022-06-09 11:14:35,c97830,delivery,10.77,1.62,12.39
288502,2022-06-09 11:17:05,8df8c6,delivery,20.95,0,20.95
3ec0a8,2022-06-09 11:17:26,9233be,onsite,7.98,1.2,9.18
bd9e2f,2022-06-09 11:18:47,a829c3,onsite,49.41,7.42,56.83
96aadb,2022-06-09 11:24:33,ac60b8,onsite,21.96,0,21.96
9c18e7,2022-06-09 11:38:05,116ad0,delivery,10.97,1.65,12.62
023fdb,2022-06-09 11:39:51,,carryout,6.98,0,6.98
a53475,2022-06-09 11:40:42,,carryout,44.60,0,44.60
7bb4e0,2022-06-09 11:52:17,,carryout,24.95,0,24.95
867a4d,2022-06-09 11:52:37,949b61,onsite,11.97,1.8,13.77
29c636,2022-06-09 11:52:52,,onsite,29.23,0,29.23
20efd9,2022-06-09 12:00:14,24c1bd,onsite,7.49,1.13,8.62
e69c25,2022-06-09 12:02:22,,onsite,21.95,3.3,25.25
7f3622,2022-06-09 12:03:34,,delivery,12.27,0,12.27
ffedd5,2022-06-09 12:11:14,,onsite,47.00,7.06,54.06
004630,2022-06-09 12:11:14,554d2c,onsite,45.20,6.79,51.99
5ec672,2022-06-09 12:17:13,,onsite,29.34,4.41,33.75
de7014,2022-06-09 12:17:40,364e7b,onsite,13.97,0,13.97
1f9976,2022-06-09 12:33:19,6e4fae,onsite,14.27,0,14.27
839f6b,2022-06-09 12:35:24,,onsite,10.97,0,10.97
7ab663,2022-06-09 12:42:41,844edd,delivery,13.77,2.07,15.84
577475,2022-06-09 12:43:28,e1c9e0,onsite,17.77,2.67,20.44
7205ad,2022-06-09 12:58:29,,delivery,17.26,0,17.26
0fad46,2022-06-09 13:05:13,cc10d4,delivery,12.47,0,12.47
0440c8,2022-06-09 13:08:31,bdd7aa,onsite,16.07,2.42,18.49
4928f2,2022-06-09 13:36:32,,onsite,19.26,0,19.26
ecb12b,2022-06-09 14:00:57,6ad899,carryout,8.28,1.25,9.53
f37bcf,2022-06-09 14:08:07,b4e428,onsite,10.48,0,10.48
bdd4b4,2022-06-09 14:13:34,,onsite,25.95,0,25.95
433f89,2022-06-09 14:26:37,80205a,carryout,12.28,0,12.28
7c2b67,2022-06-09 14:34:13,94d60d,delivery,9.77,1.47,11.24
cc3c2b,2022-06-09 14:39:21,,delivery,42.42,6.37,48.79
e14a44,2022-06-09 15:08:31,9e3008,carryout,19.06,0,19.06
9c4864,2022-06-09 15:22:23,7679ed,onsite,12.47,0,12.47
398029,2022-06-09 15:34:39,e17aa2,delivery,15.77,0,15.77
52d7bc,2022-06-09 15:45:56,ff48ae,delivery,10.97,0,10.97
e740d4,2022-06-09 15:51:00,488f92,carryout,20.76,0,20.76
42af74,2022-06-09 15:53:26,d3041a,carryout,11.97,1.8,13.77
fb2f89,2022-06-09 16:02:55,f8dc92,onsite,12.77,0,12.77
76738c,2022-06-09 16:09:05,0a6086,carryout,13.47,2.03,15.50
efeb33,2022-06-09 16:09:57,569414,onsite,13.47,0,13.47
b93ef3,2022-06-09 16:15:39,066e07,carryout,14.76,2.22,16.98
03218c,2022-06-09 16:17:27,e3faf8,onsite,18.46,2.77,21.23
0a4135,2022-06-09 16:23:16,,onsite,15.27,0,15.27
4b2b52,2022-06-09 16:33:21,72cafb,delivery,10.77,0,10.77
8e6e3b,2022-06-09 16:45:55,a9b205,delivery,15.47,2.33,17.80
f08662,2022-06-09 16:46:16,,onsite,12.47,1.88,14.35
5fb2ac,2022-06-09 17:03:24,697acb,carryout,9.77,0,9.77
8f2878,2022-06-09 17:16:30,5156ed,delivery,10.97,0,10.97
fb8217,2022-06-09 17:18:26,9c5def,delivery,19.96,0,19.96
268ac6,2022-06-09 17:21:00,bd2d3e,delivery,19.45,2.92,22.37
e53af0,2022-06-09 17:22:12,539ce0,onsite,11.28,0,11.28
06d21a,2022-06-09 17:27:33,c43561,delivery,8.97,1.35,10.32
32a024,2022-06-09 17:31:13,16f3cb,onsite,27.75,4.17,31.92
0b136a,2022-06-09 17:43:50,,onsite,14.77,0,14.77
d224e4,2022-06-09 17:47:58,b9f0d2,delivery,14.27,0,14.27
4bbf19,2022-06-09 17:56:59,93c3c7,delivery,22.76,3.42,26.18
9efe87,2022-06-09 18:00:31,6bf830,onsite,11.47,1.73,13.20
e264c2,2022-06-09 18:00:51,ac455e,onsite,12.47,0,12.47
85f29d,2022-06-09 18:03:29,,carryout,15.27,0,15.27
90f7d7,2022-06-09 18:05:49,6ee524,carryout,16.46,2.47,18.93
3f54d7,2022-06-09 18:06:33,,onsite,7.98,0,7.98
5f2279,2022-06-09 18:10:15,f92ca7,delivery,31.24,0,31.24
80776b,2022-06-09 18:15:37,23c8ee,carryout,13.27,0,13.27
7ee963,2022-06-09 18:22:21,74eba6,delivery,26.25,3.94,30.19
73dd8a,2022-06-09 18:26:40,c5fbb0,delivery,24.45,3.67,28.12
3d84d1,2022-06-09 18:29:25,,carryout,61.48,9.23,70.71
e5aac4,2022-06-09 18:35:15,ab7c7d,onsite,7.78,0,7.78
e1ce5a,2022-06-09 18:35:59,,carryout,49.21,7.39,56.60
f5c2a8,2022-06-09 18:41:30,23b3a1,carryout,9.97,1.5,11.47
a58342,2022-06-09 18:47:46,8e741f,delivery,11.27,0,11.27
88f59a,2022-06-09 18:53:06,577acb,carryout,36.71,0,36.71
6cea0b,2022-06-09 19:16:14,ff0f3a,delivery,9.77,1.47,11.24
4700b4,2022-06-09 19:17:18,c16639,onsite,10.48,0,10.48
1b26ab,2022-06-09 19:18:45,34309e,onsite,7.78,0,7.78
ded6d1,2022-06-09 19:27:51,886dfd,delivery,12.77,1.92,14.69
f184f7,2022-06-09 19:40:37,,onsite,19.76,2.97,22.73
af448a,2022-06-09 19:44:51,c45717,delivery,11.47,1.73,13.20
5c23ae,2022-06-09 19:49:30,,onsite,43.01,0,43.01
8043fe,2022-06-09 20:36:50,5e6280,delivery,15.27,2.3,17.57
7e3dda,2022-06-10 11:03:33,,onsite,15.98,2.4,18.38
749146,2022-06-10 11:21:32,,delivery,30.93,0,30.93
003474,2022-06-10 11:22:01,27d2a0,carryout,13.47,0,13.47
f1bb7d,2022-06-10 11:30:55,,onsite,11.27,0,11.27
26b23d,2022-06-10 11:38:03,b2a694,onsite,8.77,1.32,10.09
762895,2022-06-10 11:38:08,,delivery,16.97,0,16.97
586a10,2022-06-10 11:56:17,cb8b47,carryout,13.77,0,13.77
aec1f3,2022-06-10 11:56:34,,carryout,9.48,0,9.48
30ec26,2022-06-10 12:12:49,,carryout,15.97,2.4,18.37
518d94,2022-06-10 12:15:28,,onsite,18.77,2.82,21.59
03da50,2022-06-10 12:15:38,cb8c39,onsite,11.97,1.8,13.77
4fe3ff,2022-06-10 12:15:58,,carryout,19.26,2.89,22.15
98871c,2022-06-10 12:29:33,,onsite,16.96,2.55,19.51
d8fa50,2022-06-10 12:43:08,,onsite,10.97,0,10.97
37cf93,2022-06-10 12:55:46,06ffda,carryout,10.48,0,10.48
ce1b42,2022-06-10 13:02:57,,onsite,9.78,1.47,11.25
17b615,2022-06-10 13:04:11,,onsite,53.71,0,53.71
44f5c9,2022-06-10 13:17:20,,carryout,7.98,1.2,9.18
bd55ab,2022-06-10 13:23:22,2ed2b4,onsite,12.27,0,12.27
82710d,2022-06-10 14:02:43,,onsite,15.57,2.34,17.91
7ddc2c,2022-06-10 14:58:02,,onsite,20.75,3.12,23.87
ed3219,2022-06-10 15:02:26,eaccb6,onsite,55.00,8.26,63.26
7157ef,2022-06-10 15:05:31,,delivery,43.23,0,43.23
7d3afe,2022-06-10 15:19:30,,delivery,46.70,0,46.70
1e2f01,2022-06-10 15:56:35,690312,carryout,45.00,6.76,51.76
0a419c,2022-06-10 15:58:36,705787,carryout,9.99,1.5,11.49
0f5c2f,2022-06-10 16:09:41,d4541a,delivery,13.47,0,13.47
df75ce,2022-06-10 16:12:45,2059a5,onsite,36.02,0,36.02
dedf6f,2022-06-10 16:15:57,121658,carryout,13.47,2.03,15.50
ed847f,2022-06-10 16:18:22,,carryout,33.92,0,33.92
d8f497,2022-06-10 17:15:16,,onsite,10.77,1.62,12.39
31ec87,2022-06-10 17:17:59,832587,onsite,36.91,5.54,42.45
966104,2022-06-10 17:28:24,,onsite,10.48,0,10.48
1739af,2022-06-10 17:39:24,,delivery,11.47,0,11.47
43a41f,2022-06-10 17:39:31,,onsite,12.97,0,12.97
53ce8f,2022-06-10 17:41:23,936958,delivery,14.77,0,14.77
509fc0,2022-06-10 17:58:18,,carryout,10.48,0,10.48
3700b1,2022-06-10 18:02:07,695334,onsite,55.56,0,55.56
1754db,2022-06-10 18:03:00,,onsite,14.77,2.22,16.99
2ce4d2,2022-06-10 18:07:28,,carryout,10.97,0,10.97
7936f4,2022-06-10 18:10:55,a1e8d2,carryout,10.97,0,10.97
e43212,2022-06-10 18:38:51,,onsite,16.07,2.42,18.49
dd4355,2022-06-10 18:49:38,,onsite,44.99,0,44.99
1cf5c8,2022-06-10 18:54:14,,onsite,9.97,0,9.97
8d0578,2022-06-10 18:55:29,,onsite,13.47,0,13.47
f8c882,2022-06-10 18:59:05,,onsite,11.47,1.73,13.20
69ac9a,2022-06-10 19:14:49,5fd833,delivery,18.75,0,18.75
b0a07d,2022-06-10 19:17:17,,onsite,14.56,0,14.56
df9da6,2022-06-10 19:21:10,9d8d19,onsite,9.48,0,9.48
893a57,2022-06-10 19:22:29,,onsite,46.20,0,46.20
736d44,2022-06-10 19:33:43,,onsite,14.27,2.15,16.42
d40c81,2022-06-10 19:39:08,31291f,delivery,10.77,0,10.77
c19e89,2022-06-10 19:40:55,db25f8,delivery,13.27,0,13.27
dfd533,2022-06-10 19:50:58,3097a8,carryout,6.78,0,6.78
0c78ab,2022-06-10 19:57:11,,delivery,10.27,0,10.27
94771f,2022-06-10 20:05:47,4aa1d1,onsite,7.98,1.2,9.18
6b5fac,2022-06-10 20:13:45,,carryout,10.97,1.65,12.62
590214,2022-06-10 20:13:53,5d7d69,onsite,18.26,0,18.26
45b596,2022-06-10 20:40:11,,onsite,10.97,1.65,12.62
e12a33,2022-06-11 11:17:49,,carryout,18.26,0,18.26
c5ead5,2022-06-11 11:28:38,,onsite,12.47,1.88,14.35
fae6bd,2022-06-11 11:30:06,,onsite,13.07,0,13.07
34d368,2022-06-11 11:31:15,,carryout,5.99,0,5.99
3f49c1,2022-06-11 11:40:54,,onsite,41.51,0,41.51
b9836b,2022-06-11 11:48:20,7e18d1,carryout,15.77,0,15.77
f6a703,2022-06-11 11:51:51,,onsite,45.41,6.82,52.23
703db5,2022-06-11 11:54:39,,carryout,40.11,0,40.11
7e2b79,2022-06-11 12:02:39,,onsite,9.97,0,9.97
5c2e51,2022-06-11 12:03:12,5c8584,carryout,9.97,0,9.97
8ecf61,2022-06-11 12:15:10,458307,delivery,11.77,0,11.77
9a5d2b,2022-06-11 12:24:01,,onsite,22.26,0,22.26
3a874c,2022-06-11 12:37:22,,onsite,10.48,0,10.48
d8ceb2,2022-06-11 12:43:07,,onsite,8.98,0,8.98
ba50d8,2022-06-11 12:54:22,2567d4,onsite,12.98,0,12.98
71955d,2022-06-11 12:54:46,,onsite,37.23,0,37.23
5e20f3,2022-06-11 12:56:17,a6c395,carryout,19.26,2.89,22.15
a655ad,2022-06-11 12:59:23,,onsite,11.77,1.77,13.54
2c9e56,2022-06-11 13:02:23,,onsite,11.47,1.73,13.20
5466d4,2022-06-11 13:18:45,,carryout,45.49,6.83,52.32
bb3ff8,2022-06-11 13:39:15,222dd6,carryout,12.77,0,12.77
185b01,2022-06-11 13:46:33,86cd13,carryout,15.27,2.3,17.57
c33f3d,2022-06-11 13:57:46,cd21f9,delivery,11.97,1.8,13.77
091e5c,2022-06-11 14:07:19,,onsite,29.25,4.39,33.64
af4207,2022-06-11 14:27:32,,delivery,21.76,3.27,25.03
00d85c,2022-06-11 14:28:27,,carryout,9.97,0,9.97
8d9cd5,2022-06-11 14:34:20,343e4d,carryout,12.57,1.89,14.46
53b55c,2022-06-11 14:41:37,,onsite,47.70,0,47.70
e3cb4a,2022-06-11 14:46:45,,delivery,11.77,0,11.77
7c233c,2022-06-11 14:47:50,,carryout,13.47,2.03,15.50
186b62,2022-06-11 14:50:48,,delivery,22.95,3.45,26.40
9278a4,2022-06-11 15:14:35,,carryout,10.97,0,10.97
af5bec,2022-06-11 15:24:29,,onsite,59.27,0,59.27
e1ea0e,2022-06-11 15:55:50,,onsite,14.27,2.15,16.42
3c2519,2022-06-11 16:05:34,,onsite,12.47,1.88,14.35
48dbde,2022-06-11 16:10:48,,delivery,12.27,0,12.27
9c4aec,2022-06-11 16:21:01,,onsite,10.97,0,10.97
a00165,2022-06-11 16:22:47,,carryout,13.27,0,13.27
1f2ff2,2022-06-11 16:23:04,,onsite,14.97,2.25,17.22
c3aebe,2022-06-11 16:37:30,,onsite,13.97,2.1,16.07
0d48ac,2022-06-11 16:57:14,,onsite,14.27,2.15,16.42
cd650a,2022-06-11 16:58:07,5d4cb2,onsite,19.96,3.0,22.96
5f73a8,2022-06-11 17:02:15,26e0bf,delivery,15.57,0,15.57
543d30,2022-06-11 17:10:56,,carryout,23.45,3.52,26.97
cd0f48,2022-06-11 17:17:46,7c7999,onsite,52.78,0,52.78
b2bc84,2022-06-11 17:19:37,f2caab,delivery,17.06,0,17.06
7a23f4,2022-06-11 17:36:49,82e7f5,onsite,9.48,0,9.48
7b98c4,2022-06-11 17:41:03,,onsite,12.47,1.88,14.35
a42bcf,2022-06-11 17:43:09,,carryout,11.47,0,11.47
ecb2a0,2022-06-11 17:45:13,3efe2c,delivery,38.51,5.78,44.29
8ff240,2022-06-11 17:53:05,028bad,delivery,52.40,7.87,60.27
d29987,2022-06-11 17:54:24,,onsite,13.97,2.1,16.07
6721c9,2022-06-11 18:02:00,,carryout,11.77,0,11.77
26a1f2,2022-06-11 18:03:28,,onsite,12.27,0,12.27
dd38dd,2022-06-11 18:03:59,,onsite,13.27,2.0,15.27
2a00f6,2022-06-11 18:12:59,3a2ba5,onsite,13.97,2.1,16.07
4fd095,2022-06-11 18:13:08,,onsite,10.97,0,10.97
6a572e,2022-06-11 18:17:59,,carryout,11.77,1.77,13.54
ef95bd,2022-06-11 18:19:02,,onsite,9.48,0,9.48
42aa85,2022-06-11 18:20:29,,onsite,7.49,1.13,8.62
5980cc,2022-06-11 18:24:48,,onsite,13.97,0,13.97
4d1f61,2022-06-11 18:31:10,,onsite,16.47,2.48,18.95
00c51e,2022-06-11 18:45:54,,onsite,14.97,0,14.97
e431cb,2022-06-11 18:49:41,83ab13,carryout,11.28,0,11.28
931350,2022-06-11 19:03:00,254e86,onsite,10.77,0,10.77
9ca51c,2022-06-11 19:10:31,,onsite,16.07,2.42,18.49
8f2eb0,2022-06-11 19:25:36,,onsite,12.47,0,12.47
6593fa,2022-06-11 19:34:41,,onsite,12.28,0,12.28
44bd8e,2022-06-11 20:11:39,b6f7ae,delivery,13.07,1.97,15.04
80f3c7,2022-06-12 11:18:34,554d2c,onsite,45.50,0,45.50
366f54,2022-06-12 11:18:34,,delivery,36.22,0,36.22
607268,2022-06-12 11:19:28,,onsite,10.48,1.58,12.06
21325e,2022-06-12 11:35:16,0eb70e,carryout,71.62,10.75,82.37
0be518,2022-06-12 11:39:32,,onsite,29.74,0,29.74
a0659c,2022-06-12 12:02:24,,carryout,16.96,0,16.96
58d9d7,2022-06-12 12:13:06,,onsite,12.27,1.85,14.12
4e0a53,2022-06-12 12:13:48,,onsite,7.98,1.2,9.18
a0637c,2022-06-12 12:29:12,,onsite,12.47,1.88,14.35
6dbd77,2022-06-12 12:30:02,7fdcb3,onsite,31.74,0,31.74
89c475,2022-06-12 13:10:46,ac60b8,onsite,25.95,0,25.95
c202a8,2022-06-12 13:12:54,,onsite,10.77,0,10.77
5d70b2,2022-06-12 13:14:28,,onsite,12.77,1.92,14.69
7460ff,2022-06-12 13:23:19,7d2e24,onsite,32.03,4.81,36.84
01e27a,2022-06-12 13:27:53,,onsite,14.97,2.25,17.22
c4ff06,2022-06-12 13:42:36,,onsite,11.97,0,11.97
2ad716,2022-06-12 13:47:20,4da4ed,onsite,10.77,0,10.77
ef33b3,2022-06-12 14:02:19,5156ed,onsite,10.97,0,10.97
30309f,2022-06-12 14:11:59,,onsite,8.98,0,8.98
92e340,2022-06-12 14:16:32,,onsite,10.78,1.62,12.40
bfb21e,2022-06-12 14:33:54,d3041a,onsite,11.97,1.8,13.77
7d9d1f,2022-06-12 14:40:37,,carryout,10.77,1.62,12.39
9c49c4,2022-06-12 14:50:37,,onsite,9.98,1.5,11.48
138d43,2022-06-12 15:05:45,,delivery,12.07,0,12.07
b27bf3,2022-06-12 15:24:05,,carryout,11.97,0,11.97
a40f2e,2022-06-12 15:51:31,e92a62,carryout,12.98,1.95,14.93
e145cf,2022-06-12 16:41:05,,carryout,10.77,0,10.77
a73490,2022-06-12 16:49:16,,onsite,33.23,0,33.23
5b9979,2022-06-12 16:51:56,d11cf3,carryout,13.57,2.04,15.61
917d05,2022-06-12 16:58:34,b1d401,carryout,10.77,0,10.77
6565e1,2022-06-12 17:06:41,,carryout,13.77,2.07,15.84
f34e3a,2022-06-12 17:06:51,,onsite,25.26,3.79,29.05
8fca3e,2022-06-12 17:12:46,ff0f3a,onsite,9.28,1.4,10.68
2c3b8d,2022-06-12 17:15:48,,carryout,20.96,0,20.96
3b1aa2,2022-06-12 17:15:56,,onsite,9.77,0,9.77
19e26d,2022-06-12 17:21:45,,carryout,22.45,3.37,25.82
d040bb,2022-06-12 17:40:10,bdd7aa,delivery,16.07,2.42,18.49
b30dd4,2022-06-12 17:41:27,2f6726,delivery,12.77,1.92,14.69
13533a,2022-06-12 17:43:02,,onsite,48.68,7.31,55.99
6fc366,2022-06-12 17:50:57,2cb4a1,delivery,14.97,0,14.97
a76836,2022-06-12 17:51:00,,carryout,47.98,7.2,55.18
8bd64f,2022-06-12 17:54:58,4dbe6d,delivery,32.33,4.85,37.18
d70ed1,2022-06-12 17:56:16,a1284e,delivery,44.00,6.61,50.61
26de66,2022-06-12 17:56:25,,delivery,9.78,0,9.78
56e71a,2022-06-12 17:56:52,,carryout,10.97,1.65,12.62
73f3a7,2022-06-12 18:04:21,,onsite,9.48,1.43,10.91
4b126d,2022-06-12 18:09:13,,onsite,16.77,2.52,19.29
021b12,2022-06-12 18:10:22,,onsite,24.95,3.75,28.70
7695d9,2022-06-12 18:17:40,,carryout,14.77,0,14.77
c537ae,2022-06-12 18:18:21,,delivery,11.97,1.8,13.77
965ae6,2022-06-12 18:21:11,,onsite,47.68,7.16,54.84
fd2401,2022-06-12 18:27:42,6c0b87,carryout,10.77,1.62,12.39
ca2cc2,2022-06-12 18:31:53,,onsite,11.97,1.8,13.77
41997d,2022-06-12 18:53:18,,onsite,32.72,0,32.72
72ef0d,2022-06-12 18:55:18,,onsite,12.47,1.88,14.35
3c8101,2022-06-12 18:55:57,,carryout,10.97,0,10.97
1509a8,2022-06-12 18:59:22,,onsite,12.98,0,12.98
749493,2022-06-12 19:02:41,8c4522,delivery,12.98,0,12.98
